scenario_id,cohort,nature,arm,participants,assets,requested_notional,crossed_notional,cross_rate,residual_notional,dust_residual_notional,external_order_count,external_notional_executed,unfilled_notional,deferred_notional,cancelled_notional,est_external_cost_usd,est_external_cost_bps,provider_fee_usd,cost_extrapolated_orders,bilateral_crossed_notional,venue0_crossed_notional,multi_party_uplift,multi_party_uplift_pct,complementarity,solver_latency_ms,reference_matcher_parity,allocation_error_before_bps,allocation_error_after_bps,status,residual_decisions
"THEME_CIRCLE-026","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",8,5,108099.44597300002,68229.69997500001,0.631175297531513,39869.74599799999,0.06879600000064556,21,39869.67720199999,0,0,0,62.15801143617519,16,0,1,45480.16,68229.69997500001,22749.539975000007,0.5002080022365798,0.6589996804589819,1,"LP_PASS",4693,1730,"PARTIAL_CROSS","MARKET:21"
"THEME_CIRCLE-026","THEME_CIRCLE","natural/randomized","VENUE0_FULL",8,5,108099.44597300002,68229.69997500001,0.631175297531513,39869.74599799999,0.06879600000064556,21,39869.67720199999,0,0,0,33.62651675877705,8,25.7977185395836,1,45480.16,68229.69997500001,22749.539975000007,0.5002080022365798,0.6589996804589819,1,"LP_PASS",4693,1730,"PARTIAL_CROSS","LIMIT:12 EXECUTE_NOW:9"
"THEME_CIRCLE-027","THEME_CIRCLE","natural/randomized","MARKET_ONLY",11,5,230800.79082300002,0,0,230800.79082300002,0,54,230800.79082300002,0,0,0,307.80413641595123,13,0,7,96673.19999999997,102532.339965,5859.1399650000385,0.06060769649706475,0.5016791348466271,0,"n/a",7236,"","MARKET_ONLY","MARKET:54"
"THEME_CIRCLE-027","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",11,5,230800.79082300002,96673.19999999997,0.4188599166202085,134127.590823,0.15501499999995083,32,134127.435808,0,0,0,204.51690463535436,15,0,5,96673.19999999997,102532.339965,5859.1399650000385,0.06060769649706475,0.5016791348466271,1.45,"n/a",7236,4205,"CROSSED_BILATERAL","MARKET:32"
"THEME_CIRCLE-027","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",11,5,230800.79082300002,102532.339965,0.44424605132151196,128268.45085800003,0.15354799999927238,32,128268.29731000002,0,0,0,202.30484347656704,16,0,5,96673.19999999997,102532.339965,5859.1399650000385,0.06060769649706475,0.5016791348466271,2,"LP_PASS",7236,4021,"PARTIAL_CROSS","MARKET:32"
"THEME_CIRCLE-027","THEME_CIRCLE","natural/randomized","VENUE0_FULL",11,5,230800.79082300002,102532.339965,0.44424605132151196,128268.45085800003,0.15354799999927238,32,128268.29731000002,0,0,0,115.68000547318191,9,82.69174095897765,5,96673.19999999997,102532.339965,5859.1399650000385,0.06060769649706475,0.5016791348466271,2,"LP_PASS",7236,4021,"PARTIAL_CROSS","LIMIT:12 EXECUTE_NOW:20"
"THEME_CIRCLE-028","THEME_CIRCLE","natural/randomized","MARKET_ONLY",7,5,65057.343738999996,0,0,65057.343738999996,0,33,65057.343738999996,0,0,0,42.842002564891565,7,0,2,10788.8,12025.279973,1236.4799730000013,0.11460773885881669,0.26926585684589877,0,"n/a",6755,"","MARKET_ONLY","MARKET:33"
"THEME_CIRCLE-028","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",7,5,65057.343738999996,10788.8,0.16583523673027595,54268.543739,0.06945599999994866,23,54268.474282999996,0,0,0,29.16754286554089,5,0,2,10788.8,12025.279973,1236.4799730000013,0.11460773885881669,0.26926585684589877,0.72,"n/a",6755,5635,"CROSSED_BILATERAL","MARKET:23"
"THEME_CIRCLE-028","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",7,5,65057.343738999996,12025.279973,0.18484123823504944,53032.063766,0.1133829999999761,18,53031.95038299999,0,0,0,30.75574199301826,6,0,2,10788.8,12025.279973,1236.4799730000013,0.11460773885881669,0.26926585684589877,1,"LP_PASS",6755,5506,"PARTIAL_CROSS","MARKET:18"
"THEME_CIRCLE-028","THEME_CIRCLE","natural/randomized","VENUE0_FULL",7,5,65057.343738999996,12025.279973,0.18484123823504944,53032.063766,0.1133829999999761,18,53031.95038299999,0,0,0,7.79899572304957,1,-2.7416635381660432,2,10788.8,12025.279973,1236.4799730000013,0.11460773885881669,0.26926585684589877,1,"LP_PASS",6755,5506,"PARTIAL_CROSS","EXECUTE_NOW:12 LIMIT:6"
"THEME_CIRCLE-029","THEME_CIRCLE","natural/randomized","MARKET_ONLY",4,5,18654.086446000005,0,0,18654.086446000005,0,18,18654.086446000005,0,0,0,22.37300228327818,12,0,0,9165.880000000001,10580.139985,1414.2599849999988,0.15429614886950282,0.592005241530765,0,"n/a",8323,"","MARKET_ONLY","MARKET:18"
"THEME_CIRCLE-029","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",4,5,18654.086446000005,9165.880000000001,0.49136043335777724,9488.206446,0.04714800000008523,11,9488.159298,0,0,0,10.906868429223348,11,0,0,9165.880000000001,10580.139985,1414.2599849999988,0.15429614886950282,0.592005241530765,0.51,"n/a",8323,4233,"CROSSED_BILATERAL","MARKET:11"
"THEME_CIRCLE-029","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",4,5,18654.086446000005,10580.139985,0.5671754559317322,8073.9464609999995,0.050512000000205504,10,8073.895949,0,0,0,8.359640555568088,10,0,0,9165.880000000001,10580.139985,1414.2599849999988,0.15429614886950282,0.592005241530765,1,"EXACT_PASS",8323,3602,"PARTIAL_CROSS","MARKET:10"
"THEME_CIRCLE-029","THEME_CIRCLE","natural/randomized","VENUE0_FULL",4,5,18654.086446000005,10580.139985,0.5671754559317322,8073.9464609999995,0.050512000000205504,10,8073.895949,0,0,0,2.8102176353924855,3,1.7603965865422229,0,9165.880000000001,10580.139985,1414.2599849999988,0.15429614886950282,0.592005241530765,1,"EXACT_PASS",8323,3602,"PARTIAL_CROSS","LIMIT:3 EXECUTE_NOW:7"
"THEME_CIRCLE-030","THEME_CIRCLE","natural/randomized","MARKET_ONLY",12,5,196319.96130599995,0,0,196319.96130599995,0,57,196319.96130599995,0,0,0,213.83837556649945,11,0,5,100259.07999999999,107191.919954,6932.83995400001,0.06914924766913891,0.5460078376488757,0,"n/a",6300,"","MARKET_ONLY","MARKET:57"
"THEME_CIRCLE-030","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",12,5,196319.96130599995,100259.07999999999,0.5106922359450152,96060.881306,0.21533999999999298,21,96060.665966,0,0,0,105.77251319114568,11,0,4,100259.07999999999,107191.919954,6932.83995400001,0.06914924766913891,0.5460078376488757,2.09,"n/a",6300,3082,"CROSSED_BILATERAL","MARKET:21"
"THEME_CIRCLE-030","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",12,5,196319.96130599995,107191.919954,0.5460062198510834,89128.04135200001,0.18753899999989077,23,89127.85381300001,0,0,0,101.06998067044586,11,0,4,100259.07999999999,107191.919954,6932.83995400001,0.06914924766913891,0.5460078376488757,2,"LP_PASS",6300,2860,"PARTIAL_CROSS","MARKET:23"
"THEME_CIRCLE-030","THEME_CIRCLE","natural/randomized","VENUE0_FULL",12,5,196319.96130599995,107191.919954,0.5460062198510834,89128.04135200001,0.18753899999989077,23,89127.85381300001,0,0,0,45.98900747375551,5,19.393555668091434,4,100259.07999999999,107191.919954,6932.83995400001,0.06914924766913891,0.5460078376488757,2,"LP_PASS",6300,2860,"PARTIAL_CROSS","LIMIT:8 EXECUTE_NOW:15"
"THEME_CIRCLE-031","THEME_CIRCLE","natural/randomized","MARKET_ONLY",8,5,102864.450575,0,0,102864.450575,0,38,102864.450575,0,0,0,130.2882186443997,13,0,4,37717.759999999995,49106.099969,11388.339969000008,0.30193574509727006,0.48392950254184547,0,"n/a",5633,"","MARKET_ONLY","MARKET:38"
"THEME_CIRCLE-031","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",8,5,102864.450575,37717.759999999995,0.3666743932346133,65146.69057500001,0.08798200000049405,24,65146.602593,0,0,0,93.89876687291003,14,0,4,37717.759999999995,49106.099969,11388.339969000008,0.30193574509727006,0.48392950254184547,0.94,"n/a",5633,3568,"CROSSED_BILATERAL","MARKET:24"
"THEME_CIRCLE-031","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",8,5,102864.450575,49106.099969,0.4773864993639957,53758.35060600001,0.12360800000041294,19,53758.226998,0,0,0,81.4722607991923,15,0,4,37717.759999999995,49106.099969,11388.339969000008,0.30193574509727006,0.48392950254184547,1,"LP_PASS",5633,2943,"PARTIAL_CROSS","MARKET:19"
"THEME_CIRCLE-031","THEME_CIRCLE","natural/randomized","VENUE0_FULL",8,5,102864.450575,49106.099969,0.4773864993639957,53758.35060600001,0.12360800000041294,19,53758.226998,0,0,0,51.14280746086863,10,23.945237947990247,4,37717.759999999995,49106.099969,11388.339969000008,0.30193574509727006,0.48392950254184547,1,"LP_PASS",5633,2943,"PARTIAL_CROSS","EXECUTE_NOW:17 LIMIT:2"
"THEME_CIRCLE-032","THEME_CIRCLE","natural/randomized","MARKET_ONLY",4,5,56895.978511,0,0,56895.978511,0,19,56895.978511,0,0,0,61.07668653588122,11,0,2,18079.96,18856.099984,776.1399840000013,0.04292819143405192,0.3601911225419543,0,"n/a",6724,"","MARKET_ONLY","MARKET:19"
"THEME_CIRCLE-032","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",4,5,56895.978511,18079.96,0.31777219538467916,38816.018510999995,0.03356899999973029,12,38815.984941999995,0,0,0,43.25874023710157,11,0,2,18079.96,18856.099984,776.1399840000013,0.04292819143405192,0.3601911225419543,0.44,"n/a",6724,4587,"CROSSED_BILATERAL","MARKET:12"
"THEME_CIRCLE-032","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",4,5,56895.978511,18856.099984,0.3314135810205716,38039.87852699999,0.03866399999949466,11,38039.839862999994,0,0,0,43.11002008138249,11,0,2,18079.96,18856.099984,776.1399840000013,0.04292819143405192,0.3601911225419543,1,"EXACT_PASS",6724,4495,"PARTIAL_CROSS","MARKET:11"
"THEME_CIRCLE-032","THEME_CIRCLE","natural/randomized","VENUE0_FULL",4,5,56895.978511,18856.099984,0.3314135810205716,38039.87852699999,0.03866399999949466,11,38039.839862999994,0,0,0,29.77315022013324,8,20.96788231221329,2,18079.96,18856.099984,776.1399840000013,0.04292819143405192,0.3601911225419543,1,"EXACT_PASS",6724,4495,"PARTIAL_CROSS","EXECUTE_NOW:7 LIMIT:4"
"THEME_CIRCLE-033","THEME_CIRCLE","natural/randomized","MARKET_ONLY",10,5,152301.59603800005,0,0,152301.59603800005,0,46,152301.59603800005,0,0,0,215.26883147777642,14,0,6,42831.200000000004,53188.73996299999,10357.539962999988,0.24182231557836315,0.4322900680802646,0,"n/a",7566,"","MARKET_ONLY","MARKET:46"
"THEME_CIRCLE-033","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",10,5,152301.59603800005,42831.200000000004,0.281226205858758,109470.39603799999,0.14441499999929164,20,109470.25162299999,0,0,0,171.28633152207183,16,0,4,42831.200000000004,53188.73996299999,10357.539962999988,0.24182231557836315,0.4322900680802646,1.26,"n/a",7566,5438,"CROSSED_BILATERAL","MARKET:20"
"THEME_CIRCLE-033","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",10,5,152301.59603800005,53188.73996299999,0.3492329781608403,99112.85607499997,0.13963200000033282,18,99112.716443,0,0,0,159.9034278550036,16,0,4,42831.200000000004,53188.73996299999,10357.539962999988,0.24182231557836315,0.4322900680802646,1,"LP_PASS",7566,4924,"PARTIAL_CROSS","MARKET:18"
"THEME_CIRCLE-033","THEME_CIRCLE","natural/randomized","VENUE0_FULL",10,5,152301.59603800005,53188.73996299999,0.3492329781608403,99112.85607499997,0.13963200000033282,18,99112.716443,0,0,0,86.08691895183101,9,62.21807872593032,4,42831.200000000004,53188.73996299999,10357.539962999988,0.24182231557836315,0.4322900680802646,1,"LP_PASS",7566,4924,"PARTIAL_CROSS","LIMIT:8 EXECUTE_NOW:10"
"THEME_CIRCLE-034","THEME_CIRCLE","natural/randomized","MARKET_ONLY",4,5,77120.84404200001,0,0,77120.84404200001,0,19,77120.84404200001,0,0,0,58.95314433449549,8,0,3,26777.840000000007,32674.239984,5896.399983999992,0.2201969981148588,0.617926574559364,0,"n/a",5133,"","MARKET_ONLY","MARKET:19"
"THEME_CIRCLE-034","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",4,5,77120.84404200001,26777.840000000007,0.3472192288950675,50343.004041999986,0.03151099999985263,13,50342.97253099999,0,0,0,29.646744358735045,6,0,0,26777.840000000007,32674.239984,5896.399983999992,0.2201969981148588,0.617926574559364,0.41,"n/a",5133,3350,"CROSSED_BILATERAL","MARKET:13"
"THEME_CIRCLE-034","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",4,5,77120.84404200001,32674.239984,0.42367586078551744,44446.604058000004,0.043732999999235744,11,44446.560325000006,0,0,0,20.125555196832458,5,0,0,26777.840000000007,32674.239984,5896.399983999992,0.2201969981148588,0.617926574559364,1,"EXACT_PASS",5133,2958,"PARTIAL_CROSS","MARKET:11"
"THEME_CIRCLE-034","THEME_CIRCLE","natural/randomized","VENUE0_FULL",4,5,77120.84404200001,32674.239984,0.42367586078551744,44446.604058000004,0.043732999999235744,11,44446.560325000006,0,0,0,18.421413168879237,4,-5.843723201765033,0,26777.840000000007,32674.239984,5896.399983999992,0.2201969981148588,0.617926574559364,1,"EXACT_PASS",5133,2958,"PARTIAL_CROSS","EXECUTE_NOW:10 LIMIT:1"
"THEME_CIRCLE-035","THEME_CIRCLE","natural/randomized","MARKET_ONLY",9,5,30702.508839000002,0,0,30702.508839000002,0,41,30702.508839000002,0,0,0,22.02647554285971,7,0,0,6482.5199999999995,7220.439971999998,737.9199719999988,0.11383227078358397,0.3772585516948672,0,"n/a",4690,"","MARKET_ONLY","MARKET:41"
"THEME_CIRCLE-035","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",9,5,30702.508839000002,6482.5199999999995,0.21113974867635407,24219.988839,0.04848199999997149,31,24219.940356999996,0,0,0,14.987944096526444,6,0,0,6482.5199999999995,7220.439971999998,737.9199719999988,0.11383227078358397,0.3772585516948672,0.97,"n/a",4690,3700,"CROSSED_BILATERAL","MARKET:31"
"THEME_CIRCLE-035","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",9,5,30702.508839000002,7220.439971999998,0.23517426572085867,23482.068867000005,0.07352800000002802,25,23481.995339000005,0,0,0,14.426734563133897,6,0,0,6482.5199999999995,7220.439971999998,737.9199719999988,0.11383227078358397,0.3772585516948672,1,"LP_PASS",4690,3587,"PARTIAL_CROSS","MARKET:25"
"THEME_CIRCLE-035","THEME_CIRCLE","natural/randomized","VENUE0_FULL",9,5,30702.508839000002,7220.439971999998,0.23517426572085867,23482.068867000005,0.07352800000002802,25,23481.995339000005,0,0,0,12.47844779850181,5,2.1189654395433606,0,6482.5199999999995,7220.439971999998,737.9199719999988,0.11383227078358397,0.3772585516948672,1,"LP_PASS",4690,3587,"PARTIAL_CROSS","EXECUTE_NOW:21 LIMIT:4"
"THEME_CIRCLE-036","THEME_CIRCLE","natural/randomized","MARKET_ONLY",4,5,46657.026038,0,0,46657.026038,0,19,46657.026038,0,0,0,27.572408946212946,6,0,1,1807.08,2538.119991,731.0399910000001,0.40454212929145367,0.44607705765577665,0,"n/a",3975,"","MARKET_ONLY","MARKET:19"
"THEME_CIRCLE-036","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",4,5,46657.026038,1807.08,0.03873114412667915,44849.946038,0.0028700000000156933,17,44849.943168000005,0,0,0,25.610616605867023,6,0,0,1807.08,2538.119991,731.0399910000001,0.40454212929145367,0.44607705765577665,0.56,"n/a",3975,3821,"CROSSED_BILATERAL","MARKET:17"
"THEME_CIRCLE-036","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",4,5,46657.026038,2538.119991,0.054399523641580114,44118.906047000004,0.012843000000017923,16,44118.893204,0,0,0,24.999545212075727,6,0,1,1807.08,2538.119991,731.0399910000001,0.40454212929145367,0.44607705765577665,1,"EXACT_PASS",3975,3759,"PARTIAL_CROSS","MARKET:16"
"THEME_CIRCLE-036","THEME_CIRCLE","natural/randomized","VENUE0_FULL",4,5,46657.026038,2538.119991,0.054399523641580114,44118.906047000004,0.012843000000017923,16,44118.893204,0,0,0,23.711024267435985,5,-1.0249425337269555,1,1807.08,2538.119991,731.0399910000001,0.40454212929145367,0.44607705765577665,1,"EXACT_PASS",3975,3759,"PARTIAL_CROSS","EXECUTE_NOW:13 LIMIT:3"
"THEME_CIRCLE-037","THEME_CIRCLE","natural/randomized","MARKET_ONLY",6,5,93756.10933900002,0,0,93756.10933900002,0,29,93756.10933900002,0,0,0,81.66020595560276,9,0,4,14372.960000000005,14742.119978000002,369.15997799999786,0.02568433906446534,0.16272475207814252,0,"n/a",6091,"","MARKET_ONLY","MARKET:29"
"THEME_CIRCLE-037","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",6,5,93756.10933900002,14372.960000000005,0.15330158323902676,79383.14933900001,0.07248199999992977,19,79383.07685700001,0,0,0,65.331703015011,8,0,4,14372.960000000005,14742.119978000002,369.15997799999786,0.02568433906446534,0.16272475207814252,0.65,"n/a",6091,5158,"CROSSED_BILATERAL","MARKET:19"
"THEME_CIRCLE-037","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",6,5,93756.10933900002,14742.119978000002,0.15723903308205728,79013.989361,0.09006899999970841,16,79013.899292,0,0,0,65.05169967855407,8,0,4,14372.960000000005,14742.119978000002,369.15997799999786,0.02568433906446534,0.16272475207814252,1,"EXACT_PASS",6091,5134,"PARTIAL_CROSS","MARKET:16"
"THEME_CIRCLE-037","THEME_CIRCLE","natural/randomized","VENUE0_FULL",6,5,93756.10933900002,14742.119978000002,0.15723903308205728,79013.989361,0.09006899999970841,16,79013.899292,0,0,0,43.579296006712596,6,17.444304959010697,4,14372.960000000005,14742.119978000002,369.15997799999786,0.02568433906446534,0.16272475207814252,1,"EXACT_PASS",6091,5134,"PARTIAL_CROSS","LIMIT:6 EXECUTE_NOW:10"
"THEME_CIRCLE-038","THEME_CIRCLE","natural/randomized","MARKET_ONLY",7,5,81949.32457399998,0,0,81949.32457399998,0,33,81949.32457399998,0,0,0,99.19534186520197,12,0,2,27508.76,32351.559974999996,4842.799974999998,0.17604573870287132,0.39796737292874723,0,"n/a",5542,"","MARKET_ONLY","MARKET:33"
"THEME_CIRCLE-038","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",7,5,81949.32457399998,27508.76,0.33568013089796334,54440.564574,0.062209999999403465,19,54440.502364,0,0,0,70.59985386695726,13,0,2,27508.76,32351.559974999996,4842.799974999998,0.17604573870287132,0.39796737292874723,0.71,"n/a",5542,3681,"CROSSED_BILATERAL","MARKET:19"
"THEME_CIRCLE-038","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",7,5,81949.32457399998,32351.559974999996,0.3947751875097718,49597.764598999995,0.07296800000018067,17,49597.691630999994,0,0,0,66.41266574954668,13,0,0,27508.76,32351.559974999996,4842.799974999998,0.17604573870287132,0.39796737292874723,1,"LP_PASS",5542,3354,"PARTIAL_CROSS","MARKET:17"
"THEME_CIRCLE-038","THEME_CIRCLE","natural/randomized","VENUE0_FULL",7,5,81949.32457399998,32351.559974999996,0.3947751875097718,49597.764598999995,0.07296800000018067,17,49597.691630999994,0,0,0,40.92108631477395,8,21.816443869768545,0,27508.76,32351.559974999996,4842.799974999998,0.17604573870287132,0.39796737292874723,1,"LP_PASS",5542,3354,"PARTIAL_CROSS","LIMIT:5 EXECUTE_NOW:12"
"THEME_CIRCLE-039","THEME_CIRCLE","natural/randomized","MARKET_ONLY",6,5,55691.45591800001,0,0,55691.45591800001,0,26,55691.45591800001,0,0,0,62.975320265856915,11,0,1,15807.6,27921.959976000002,12114.359976000002,0.7663630137402263,0.5467043318247912,0,"n/a",5657,"","MARKET_ONLY","MARKET:26"
"THEME_CIRCLE-039","THEME_CIRCLE","natural/randomized","BILATERAL_ONLY",6,5,55691.45591800001,15807.6,0.28384246271591607,39883.85591799999,0.060336999999924146,17,39883.79558099999,0,0,0,43.08525076074662,11,0,1,15807.6,27921.959976000002,12114.359976000002,0.7663630137402263,0.5467043318247912,0.89,"n/a",5657,4051,"CROSSED_BILATERAL","MARKET:17"
"THEME_CIRCLE-039","THEME_CIRCLE","natural/randomized","VENUE0_CROSSING",6,5,55691.45591800001,27921.959976000002,0.5013688278703333,27769.495942,0.08147200000025379,11,27769.41447,0,0,0,29.101975482865306,10,0,1,15807.6,27921.959976000002,12114.359976000002,0.7663630137402263,0.5467043318247912,1,"EXACT_PASS",5657,2820,"PARTIAL_CROSS","MARKET:11"
"THEME_CIRCLE-039","THEME_CIRCLE","natural/randomized","VENUE0_FULL",6,5,55691.45591800001,27921.959976000002,0.5013688278703333,27769.495942,0.08147200000025379,11,27769.41447,0,0,0,19.962246226920918,7,15.696822797866991,1,15807.6,27921.959976000002,12114.359976000002,0.7663630137402263,0.5467043318247912,1,"EXACT_PASS",5657,2820,"PARTIAL_CROSS","EXECUTE_NOW:7 LIMIT:4"
"INDEX_REBALANCE-000","INDEX_REBALANCE","natural/randomized","MARKET_ONLY",9,6,13114.110352999998,0,0,13114.110352999998,0,54,13114.110352999998,0,0,0,8.18594648245836,6,0,0,7393.2,7408.139952999999,14.93995299999915,0.0020207694908834,0.5649152311963925,0,"n/a",618,"","MARKET_ONLY","MARKET:54"
"INDEX_REBALANCE-000","INDEX_REBALANCE","natural/randomized","BILATERAL_ONLY",9,6,13114.110352999998,7393.2,0.563759172448074,5720.910352999998,0.13675699999982704,26,5720.773596,0,0,0,4.474815340939269,8,0,0,7393.2,7408.139952999999,14.93995299999915,0.0020207694908834,0.5649152311963925,1.49,"n/a",618,270,"CROSSED_BILATERAL","MARKET:26"
"INDEX_REBALANCE-000","INDEX_REBALANCE","natural/randomized","VENUE0_CROSSING",9,6,13114.110352999998,7408.139952999999,0.5648983997839628,5705.9704,0.16292800000005547,22,5705.8074719999995,0,0,0,4.397844449803847,8,0,0,7393.2,7408.139952999999,14.93995299999915,0.0020207694908834,0.5649152311963925,2,"LP_PASS",618,269,"PARTIAL_CROSS","MARKET:22"
"INDEX_REBALANCE-000","INDEX_REBALANCE","natural/randomized","VENUE0_FULL",9,6,13114.110352999998,7408.139952999999,0.5648983997839628,5705.9704,0.16292800000005547,20,5700.307775,0,5.499696999999999,0,4.359639697006029,8,0,0,7393.2,7408.139952999999,14.93995299999915,0.0020207694908834,0.5649152311963925,2,"LP_PASS",618,269,"PARTIAL_CROSS","EXECUTE_NOW:20 AGGREGATE:2"
"INDEX_REBALANCE-001","INDEX_REBALANCE","natural/randomized","MARKET_ONLY",4,6,9503.353740999997,0,0,9503.353740999997,0,24,9503.353740999997,0,0,0,6.1953293052372365,7,0,0,1525.4800000000005,1872.4799829999997,346.99998299999925,0.2274693755408128,0.25387770062593956,0,"n/a",735,"","MARKET_ONLY","MARKET:24"
"INDEX_REBALANCE-001","INDEX_REBALANCE","natural/randomized","BILATERAL_ONLY",4,6,9503.353740999997,1525.4800000000005,0.1605201744115526,7977.873740999999,0.04160999999999859,17,7977.832130999999,0,0,0,5.407921374298104,7,0,0,1525.4800000000005,1872.4799829999997,346.99998299999925,0.2274693755408128,0.25387770062593956,0.57,"n/a",735,618,"CROSSED_BILATERAL","MARKET:17"
"INDEX_REBALANCE-001","INDEX_REBALANCE","natural/randomized","VENUE0_CROSSING",4,6,9503.353740999997,1872.4799829999997,0.19703359824665084,7630.873758000001,0.05248600000000181,16,7630.821272000001,0,0,0,5.3568186875246635,7,0,0,1525.4800000000005,1872.4799829999997,346.99998299999925,0.2274693755408128,0.25387770062593956,1,"EXACT_PASS",735,591,"PARTIAL_CROSS","MARKET:16"
"INDEX_REBALANCE-001","INDEX_REBALANCE","natural/randomized","VENUE0_FULL",4,6,9503.353740999997,1872.4799829999997,0.19703359824665084,7630.873758000001,0.05248600000000181,16,7630.821272000001,0,0,0,4.153352496070843,5,2.6372489876412395,0,1525.4800000000005,1872.4799829999997,346.99998299999925,0.2274693755408128,0.25387770062593956,1,"EXACT_PASS",735,591,"PARTIAL_CROSS","EXECUTE_NOW:12 LIMIT:4"
"INDEX_REBALANCE-002","INDEX_REBALANCE","natural/randomized","MARKET_ONLY",8,6,12175.937073999996,0,0,12175.937073999996,0,48,12175.937073999996,0,0,0,6.959565537040458,6,0,0,6387.6799999999985,6852.919962,465.23996200000147,0.07283394941512436,0.6678450251984279,0,"n/a",639,"","MARKET_ONLY","MARKET:48"
"INDEX_REBALANCE-002","INDEX_REBALANCE","natural/randomized","BILATERAL_ONLY",8,6,12175.937073999996,6387.6799999999985,0.5246150633974606,5788.257074000001,0.12844900000003356,26,5788.128625,0,0,0,3.55837612636551,6,0,0,6387.6799999999985,6852.919962,465.23996200000147,0.07283394941512436,0.6678450251984279,1.23,"n/a",639,303,"CROSSED_BILATERAL","MARKET:26"
"INDEX_REBALANCE-002","INDEX_REBALANCE","natural/randomized","VENUE0_CROSSING",8,6,12175.937073999996,6852.919962,0.5628248503873635,5323.017112000001,0.13146500000005013,24,5322.885646999999,0,0,0,3.2326570539674724,6,0,0,6387.6799999999985,6852.919962,465.23996200000147,0.07283394941512436,0.6678450251984279,1,"LP_PASS",639,279,"PARTIAL_CROSS","MARKET:24"
"INDEX_REBALANCE-002","INDEX_REBALANCE","natural/randomized","VENUE0_FULL",8,6,12175.937073999996,6852.919962,0.5628248503873635,5323.017112000001,0.13146500000005013,24,5322.885646999999,0,0,0,3.2326570539674724,6,0,0,6387.6799999999985,6852.919962,465.23996200000147,0.07283394941512436,0.6678450251984279,1,"LP_PASS",639,279,"PARTIAL_CROSS","EXECUTE_NOW:24"
"INDEX_REBALANCE-003","INDEX_REBALANCE","natural/randomized","MARKET_ONLY",6,6,8964.09813,0,0,8964.09813,0,35,8964.09813,0,0,0,2.2352683189810074,2,0,0,1296.28,1403.5199719999998,107.23997199999985,0.08272901842194576,0.37321893708452736,0,"n/a",572,"","MARKET_ONLY","MARKET:35"
"INDEX_REBALANCE-003","INDEX_REBALANCE","natural/randomized","BILATERAL_ONLY",6,6,8964.09813,1296.28,0.14460796626732153,7667.818129999998,0.042597999999994585,23,7667.775532,0,0,0,1.2265412163637368,2,0,0,1296.28,1403.5199719999998,107.23997199999985,0.08272901842194576,0.37321893708452736,0.97,"n/a",572,490,"CROSSED_BILATERAL","MARKET:23"
"INDEX_REBALANCE-003","INDEX_REBALANCE","natural/randomized","VENUE0_CROSSING",6,6,8964.09813,1403.5199719999998,0.1565712413726109,7560.578157999998,0.06677900000000303,17,7560.511378999999,0,0,0,0.80474256820834,1,0,0,1296.28,1403.5199719999998,107.23997199999985,0.08272901842194576,0.37321893708452736,1,"EXACT_PASS",572,483,"PARTIAL_CROSS","MARKET:17"
"INDEX_REBALANCE-003","INDEX_REBALANCE","natural/randomized","VENUE0_FULL",6,6,8964.09813,1403.5199719999998,0.1565712413726109,7560.578157999998,0.06677900000000303,17,7560.511378999999,0,0,0,-0.3303611830174803,0,-0.808915376219888,0,1296.28,1403.5199719999998,107.23997199999985,0.08272901842194576,0.37321893708452736,1,"EXACT_PASS",572,483,"PARTIAL_CROSS","EXECUTE_NOW:14 LIMIT:3"
"INDEX_REBALANCE-004","INDEX_REBALANCE","natural/randomized","MARKET_ONLY",10,6,14925.325455999993,0,0,14925.325455999993,0,60,14925.325455999993,0,0,0,12.088431805862593,8,0,0,8605.740000000002,8605.739945000001,-0.00005500000042957254,-6.391083210691065e-9,0.5766039717774047,0,"n/a",596,"","MARKET_ONLY","MARKET:60"
